Site,Batch Completion Date,Batch Number,Tank Number,Cost Center,Technology,Product,Inventory Category,Equalization Lot Number,Parent Batch Planned Qty,Parent Batch Actual Qty,PA Time,Formulated CM Time,QC Adj CM Time,Tot. CM Time,80 appv.,Filling Time,90 appv.,Tot. Time
Cleveland,2019-09-16,69447,Tote,3,WATERBASE,HWT18PDN,1121,806039847,2400.0,2410.48,3 days 01:15:48.000000000,0 days 16:25:21.000000000,1 days 22:18:10.000000000,4 days 04:09:52.000000000,3 days 01:40:52.000000000,0 days 07:47:53.000000000,1 days 02:35:14.000000000,9 days 07:26:15.000000000
Cleveland,2019-11-19,75984,T807 B8,5,WATERBASE,NHWBKAD,1261,806043931,1500.0,1526.6,0 days 10:35:19.000000000,0 days 19:59:14.000000000,0 days 00:10:28.000000000,2 days 02:17:59.000000000,3 days 01:26:56.000000000,2 days 11:12:09.000000000,2 days 12:33:10.000000000,5 days 18:31:36.000000000
Cleveland,2019-09-06,63618,T519 B24,6,SBPRIMER,SNAP3617,1261,806036433,3900.0,3901.16,2 days 02:11:17.000000000,0 days 19:05:40.000000000,0 days 20:22:34.000000000,2 days 04:17:19.000000000,3 days 01:25:15.000000000,0 days 20:37:26.000000000,1 days 05:40:54.000000000,9 days 05:01:47.000000000
Cleveland,2019-11-25,74218,T714 B101,9,WBPRIMER,OPPRAY,1261,806042797,1360.0,1403.85,1 days 01:08:56.000000000,0 days 22:43:44.000000000,0 days 16:51:19.000000000,3 days 22:20:03.000000000,3 days 01:07:58.000000000,1 days 01:03:52.000000000,0 days 19:09:22.000000000,8 days 06:32:25.000000000
Cleveland,2019-10-02,71400,Tote,3,WATERBASE,HWHSE4,1121,806041115,800.0,815.28,2 days 14:33:48.000000000,2 days 09:13:55.000000000,0 days 18:41:41.000000000,5 days 02:11:26.000000000,3 days 00:36:23.000000000,0 days 02:28:26.000000000,0 days 10:16:42.000000000,8 days 02:56:24.000000000
Cleveland,2019-08-20,65403,T904 B52,Q,WATERBASE,HWB301220S,1121,806037444,4200.0,4217.42,1 days 12:28:05.000000000,0 days 16:48:38.000000000,0 days 00:30:02.000000000,1 days 06:12:02.000000000,3 days 00:14:41.000000000,1 days 14:22:30.000000000,0 days 05:26:56.000000000,7 days 14:38:26.000000000
Cleveland,2019-03-08,52541,T156 B15,2,SBPRIMER,HPXNH737AR,1231,806029176,1200.0,1224.61,0 days 04:49:57.000000000,0 days 15:52:25.000000000,1 days 07:53:02.000000000,3 days 01:39:33.000000000,2 days 23:42:23.000000000,2 days 18:15:08.000000000,7 days 03:50:32.000000000,13 days 13:38:35.000000000
Cleveland,2019-05-31,60462,T138 B29,2,CLEARCOAT,HDCT7100A,1231,806034120,400.0,419.11,0 days 03:34:43.000000000,0 days 13:40:35.000000000,0 days 00:01:27.000000000,1 days 20:17:34.000000000,2 days 22:29:27.000000000,2 days 14:40:02.000000000,0 days 11:17:02.000000000,8 days 04:20:28.000000000
Cleveland,2019-10-03,70013,T808 B8,5,WATERBASE,JWBL85AL,1291,806040173,1400.0,1405.95,0 days 15:12:27.000000000,1 days 22:13:59.000000000,0 days 07:42:36.000000000,2 days 22:34:54.000000000,2 days 22:15:54.000000000,0 days 23:12:37.000000000,0 days 09:32:58.000000000,6 days 02:36:44.000000000
Cleveland,2019-02-22,48843,T906 B52,Q,WATERBASE,HWB90394S,1121,806026620,7200.0,7215.45,0 days 12:29:50.000000000,3 days 14:23:06.000000000,0 days 12:22:38.000000000,3 days 05:32:03.000000000,2 days 21:59:53.000000000,2 days 06:34:21.000000000,1 days 15:59:15.000000000,6 days 16:12:31.000000000
Cleveland,2019-06-26,60220,Tote,3,WATERBASE,HWS301292,1121,806033940,400.0,399.32,0 days 21:29:55.000000000,5 days 04:45:18.000000000,0 days 08:24:50.000000000,4 days 01:58:28.000000000,2 days 21:42:12.000000000,0 days 11:19:17.000000000,1 days 17:46:52.000000000,9 days 01:47:12.000000000
Cleveland,2019-03-04,50341,T905 B52,Q,WATERBASE,JWBE1J9P,1291,806027659,4000.0402799999997,4017.52,0 days 07:45:38.000000000,1 days 22:10:54.000000000,0 days 23:48:43.000000000,4 days 07:37:27.000000000,2 days 21:41:14.000000000,0 days 08:02:14.000000000,0 days 07:42:12.000000000,9 days 01:06:08.000000000
Cleveland,2019-10-16,67544,T730 B101,9,WBPRIMER,HMOP31002,1241,806038678,2900.0,2962.01,1 days 17:30:14.000000000,0 days 15:39:37.000000000,0 days 08:07:22.000000000,3 days 08:39:53.000000000,2 days 21:09:36.000000000,0 days 14:33:33.000000000,1 days 17:25:02.000000000,7 days 03:30:40.000000000
Cleveland,2019-05-08,57165,T736 B101,9,WATERBASE,BIP1GRGREY,1411,806031886,3000.0,3076.62,5 days 00:31:34.000000000,0 days 21:02:07.000000000,0 days 19:10:12.000000000,2 days 17:12:16.000000000,2 days 21:00:42.000000000,1 days 13:00:23.000000000,0 days 22:03:44.000000000,9 days 21:42:23.000000000
Cleveland,2019-01-25,47342,T730 B101,9,WBPRIMER,HMOP31002,1241,806025811,3250.0,3301.89,0 days 09:29:24.000000000,0 days 08:21:29.000000000,0 days 11:49:51.000000000,3 days 00:32:03.000000000,2 days 20:56:37.000000000,0 days 12:33:23.000000000,2 days 22:56:21.000000000,7 days 09:24:39.000000000
Cleveland,2019-11-12,70834,Tote,3,WATERBASE,HWS301220,1121,806040744,4000.0,4030.2,0 days 15:19:53.000000000,6 days 09:58:53.000000000,0 days 05:22:24.000000000,5 days 18:01:42.000000000,2 days 20:37:41.000000000,2 days 10:43:10.000000000,0 days 03:01:46.000000000,20 days 08:15:10.000000000
Cleveland,2019-02-21,49252,T908 B52,Q,RAWMATERIAL,HPCP1632,1291,806026881,4804.27413,4808.49,3 days 01:00:56.000000000,1 days 10:53:58.000000000,0 days 12:20:41.000000000,2 days 21:39:23.000000000,2 days 20:07:23.000000000,1 days 22:35:49.000000000,1 days 07:50:22.000000000,9 days 08:27:54.000000000
Cleveland,2019-03-11,49533,T904 B52,Q,WATERBASE,HWD18NRV,1121,806027040,3400.0571,3591.39,0 days 10:52:09.000000000,3 days 03:28:45.000000000,2 days 03:06:27.000000000,5 days 20:40:36.000000000,2 days 20:06:47.000000000,0 days 05:43:02.000000000,7 days 09:43:26.000000000,14 days 05:24:21.000000000
Cleveland,2019-02-22,46547,T829 B8,5,WATERBASE,BIP2M416,1411,806025292,3000.0,3061.61,3 days 07:30:04.000000000,4 days 09:09:32.000000000,1 days 15:07:11.000000000,6 days 07:31:51.000000000,2 days 19:58:14.000000000,0 days 19:36:55.000000000,0 days 19:21:49.000000000,13 days 08:19:50.000000000
Cleveland,2019-10-21,71291,T714 B101,9,WBPRIMER,HMOP31029,1245,806041063,750.0,767.57,0 days 15:17:50.000000000,0 days 04:53:08.000000000,1 days 03:54:37.000000000,2 days 12:51:40.000000000,2 days 19:50:58.000000000,6 days 14:29:06.000000000,3 days 06:59:49.000000000,12 days 05:16:08.000000000
Cleveland,2020-03-03,80320,,3,A-LIQUID,HWTPGG,1121,806046287,2000.0,2050.15,0 days 14:56:07.000000000,0 days 23:58:58.000000000,0 days 20:39:24.000000000,2 days 12:26:20.000000000,2 days 19:48:11.000000000,0 days 08:53:38.000000000,11 days 11:33:14.000000000,17 days 04:50:14.000000000
Cleveland,2019-05-23,55224,T733 B101,9,WBPRIMER,JWPR8105,1291,806030707,2000.0,2003.1,0 days 16:39:10.000000000,1 days 19:39:50.000000000,1 days 06:25:04.000000000,3 days 11:42:58.000000000,2 days 19:34:22.000000000,0 days 13:44:53.000000000,1 days 00:13:26.000000000,8 days 12:34:04.000000000
Cleveland,2019-10-18,72233,T114 B29,2,SOLVENTBASE,DCT7419RL,1131,806041655,1500.0,1566.03,1 days 09:17:44.000000000,2 days 06:35:29.000000000,0 days 22:23:24.000000000,4 days 06:17:03.000000000,2 days 19:18:06.000000000,1 days 00:50:33.000000000,0 days 18:23:31.000000000,11 days 04:07:14.000000000
Cleveland,2019-05-20,56099,T106 B29,2,SOLVENTBASE,DCT7408RL,1131,806031232,1000.0,1065.46,1 days 19:05:11.000000000,3 days 13:04:17.000000000,0 days 20:21:15.000000000,5 days 08:50:53.000000000,2 days 19:15:31.000000000,3 days 14:30:16.000000000,1 days 19:43:29.000000000,19 days 16:16:11.000000000
Cleveland,2019-04-01,52835,T114 B29,2,SOLVENTBASE,DCT7419RL,1131,806029373,1200.0,1304.79,0 days 13:51:59.000000000,2 days 05:26:49.000000000,1 days 22:45:44.000000000,4 days 22:32:39.000000000,2 days 19:08:59.000000000,0 days 17:26:25.000000000,2 days 19:43:36.000000000,11 days 09:27:38.000000000
Cleveland,2019-09-12,61553,T731 B101,9,WBPRIMER,OPP4617,1261,806035088,3000.0,3015.4,4 days 15:38:59.000000000,0 days 06:21:12.000000000,1 days 08:27:37.000000000,2 days 17:59:36.000000000,2 days 18:54:13.000000000,1 days 18:06:07.000000000,4 days 16:38:23.000000000,13 days 05:14:59.000000000
Cleveland,2019-05-13,55578,Tote,3,WATERBASE,HWB301201S,1121,806030896,2400.0,2412.75,0 days 05:27:49.000000000,1 days 23:38:41.000000000,0 days 13:43:12.000000000,4 days 03:59:57.000000000,2 days 17:52:40.000000000,0 days 12:27:41.000000000,0 days 18:33:47.000000000,8 days 09:11:29.000000000
